index,field,pv,value
1874,error_sum,SR21A-PC-VSTR-04:ERCSUM,0
1874,state,SR21A-PC-VSTR-04:STATE,2
1874,v_fofb_disabled,SR21A-PC-VSTR-04:FAST:DISABLED,0
1874,v_sofb_disabled,SR21A-PC-VSTR-04:SLOW:DISABLED,0
1880,error_sum,SR21A-PC-HSTR-05:ERCSUM,0
1880,state,SR21A-PC-HSTR-05:STATE,2
1880,h_fofb_disabled,SR21A-PC-HSTR-05:FAST:DISABLED,0
1880,h_sofb_disabled,SR21A-PC-HSTR-05:SLOW:DISABLED,0
1880,error_sum,SR21A-PC-VSTR-05:ERCSUM,0
1880,state,SR21A-PC-VSTR-05:STATE,2
1880,v_fofb_disabled,SR21A-PC-VSTR-05:FAST:DISABLED,0
1880,v_sofb_disabled,SR21A-PC-VSTR-05:SLOW:DISABLED,0
1885,enabled,SR21C-DI-EBPM-05:CF:ENABLED_S,1
1885,x_fofb_disabled,SR21C-PC-HBPM-05:FAST:DISABLED,0
1885,x_sofb_disabled,SR21C-PC-HBPM-05:SLOW:DISABLED,0
1885,y_fofb_disabled,SR21C-PC-VBPM-05:FAST:DISABLED,0
1885,y_sofb_disabled,SR21C-PC-VBPM-05:SLOW:DISABLED,0
1891,error_sum,SR21A-PC-HSTR-06:ERCSUM,0
1891,state,SR21A-PC-HSTR-06:STATE,2
1891,h_fofb_disabled,SR21A-PC-HSTR-06:FAST:DISABLED,0
1891,h_sofb_disabled,SR21A-PC-HSTR-06:SLOW:DISABLED,0
1891,error_sum,SR21A-PC-VSTR-06:ERCSUM,0
1891,state,SR21A-PC-VSTR-06:STATE,2
1891,v_fofb_disabled,SR21A-PC-VSTR-06:FAST:DISABLED,0
1891,v_sofb_disabled,SR21A-PC-VSTR-06:SLOW:DISABLED,0
1896,enabled,SR21C-DI-EBPM-06:CF:ENABLED_S,1
1896,x_fofb_disabled,SR21C-PC-HBPM-06:FAST:DISABLED,0
1896,x_sofb_disabled,SR21C-PC-HBPM-06:SLOW:DISABLED,0
1896,y_fofb_disabled,SR21C-PC-VBPM-06:FAST:DISABLED,0
1896,y_sofb_disabled,SR21C-PC-VBPM-06:SLOW:DISABLED,0
1901,error_sum,SR21A-PC-HSTR-07:ERCSUM,0
1901,state,SR21A-PC-HSTR-07:STATE,2
1901,h_fofb_disabled,SR21A-PC-HSTR-07:FAST:DISABLED,0
1901,h_sofb_disabled,SR21A-PC-HSTR-07:SLOW:DISABLED,0
1901,error_sum,SR21A-PC-VSTR-07:ERCSUM,0
1901,state,SR21A-PC-VSTR-07:STATE,2
1901,v_fofb_disabled,SR21A-PC-VSTR-07:FAST:DISABLED,0
1901,v_sofb_disabled,SR21A-PC-VSTR-07:SLOW:DISABLED,0
1906,enabled,SR21C-DI-EBPM-07:CF:ENABLED_S,1
1906,x_fofb_disabled,SR21C-PC-HBPM-07:FAST:DISABLED,0
1906,x_sofb_disabled,SR21C-PC-HBPM-07:SLOW:DISABLED,0
1906,y_fofb_disabled,SR21C-PC-VBPM-07:FAST:DISABLED,0
1906,y_sofb_disabled,SR21C-PC-VBPM-07:SLOW:DISABLED,0
1920,enabled,SR22C-DI-EBPM-01:CF:ENABLED_S,1
1920,x_fofb_disabled,SR22C-PC-HBPM-01:FAST:DISABLED,0
1920,x_sofb_disabled,SR22C-PC-HBPM-01:SLOW:DISABLED,0
1920,y_fofb_disabled,SR22C-PC-VBPM-01:FAST:DISABLED,0
1920,y_sofb_disabled,SR22C-PC-VBPM-01:SLOW:DISABLED,0
1925,error_sum,SR22A-PC-HSTR-01:ERCSUM,0
1925,state,SR22A-PC-HSTR-01:STATE,2
1925,h_fofb_disabled,SR22A-PC-HSTR-01:FAST:DISABLED,0
1925,h_sofb_disabled,SR22A-PC-HSTR-01:SLOW:DISABLED,0
1925,error_sum,SR22A-PC-VSTR-01:ERCSUM,0
1925,state,SR22A-PC-VSTR-01:STATE,2
1925,v_fofb_disabled,SR22A-PC-VSTR-01:FAST:DISABLED,0
1925,v_sofb_disabled,SR22A-PC-VSTR-01:SLOW:DISABLED,0
1933,error_sum,SR22A-PC-HSTR-02:ERCSUM,0
1933,state,SR22A-PC-HSTR-02:STATE,2
1933,h_fofb_disabled,SR22A-PC-HSTR-02:FAST:DISABLED,0
1933,h_sofb_disabled,SR22A-PC-HSTR-02:SLOW:DISABLED,0
1933,error_sum,SR22A-PC-VSTR-02:ERCSUM,0
1933,state,SR22A-PC-VSTR-02:STATE,2
1933,v_fofb_disabled,SR22A-PC-VSTR-02:FAST:DISABLED,0
1933,v_sofb_disabled,SR22A-PC-VSTR-02:SLOW:DISABLED,0
1936,enabled,SR22C-DI-EBPM-02:CF:ENABLED_S,1
1936,x_fofb_disabled,SR22C-PC-HBPM-02:FAST:DISABLED,0
1936,x_sofb_disabled,SR22C-PC-HBPM-02:SLOW:DISABLED,0
1936,y_fofb_disabled,SR22C-PC-VBPM-02:FAST:DISABLED,0
1936,y_sofb_disabled,SR22C-PC-VBPM-02:SLOW:DISABLED,0
1942,enabled,SR22C-DI-EBPM-03:CF:ENABLED_S,1
1942,x_fofb_disabled,SR22C-PC-HBPM-03:FAST:DISABLED,0
1942,x_sofb_disabled,SR22C-PC-HBPM-03:SLOW:DISABLED,0
1942,y_fofb_disabled,SR22C-PC-VBPM-03:FAST:DISABLED,0
1942,y_sofb_disabled,SR22C-PC-VBPM-03:SLOW:DISABLED,0
1945,error_sum,SR22A-PC-HSTR-03:ERCSUM,0
1945,state,SR22A-PC-HSTR-03:STATE,2
1945,h_fofb_disabled,SR22A-PC-HSTR-03:FAST:DISABLED,0
1945,h_sofb_disabled,SR22A-PC-HSTR-03:SLOW:DISABLED,0
1945,error_sum,SR22A-PC-VSTR-03:ERCSUM,0
1945,state,SR22A-PC-VSTR-03:STATE,2
1945,v_fofb_disabled,SR22A-PC-VSTR-03:FAST:DISABLED,0
1945,v_sofb_disabled,SR22A-PC-VSTR-03:SLOW:DISABLED,0
1950,enabled,SR22C-DI-EBPM-04:CF:ENABLED_S,1
1950,x_fofb_disabled,SR22C-PC-HBPM-04:FAST:DISABLED,0
1950,x_sofb_disabled,SR22C-PC-HBPM-04:SLOW:DISABLED,0
1950,y_fofb_disabled,SR22C-PC-VBPM-04:FAST:DISABLED,0
1950,y_sofb_disabled,SR22C-PC-VBPM-04:SLOW:DISABLED,0
1953,error_sum,SR22A-PC-HSTR-04:ERCSUM,0
1953,state,SR22A-PC-HSTR-04:STATE,2
1953,h_fofb_disabled,SR22A-PC-HSTR-04:FAST:DISABLED,0
1953,h_sofb_disabled,SR22A-PC-HSTR-04:SLOW:DISABLED,0
1953,error_sum,SR22A-PC-VSTR-04:ERCSUM,0
1953,state,SR22A-PC-VSTR-04:STATE,2
1953,v_fofb_disabled,SR22A-PC-VSTR-04:FAST:DISABLED,0
1953,v_sofb_disabled,SR22A-PC-VSTR-04:SLOW:DISABLED,0
1959,error_sum,SR22A-PC-HSTR-05:ERCSUM,0
1959,state,SR22A-PC-HSTR-05:STATE,2
1959,h_fofb_disabled,SR22A-PC-HSTR-05:FAST:DISABLED,0
1959,h_sofb_disabled,SR22A-PC-HSTR-05:SLOW:DISABLED,0
1959,error_sum,SR22A-PC-VSTR-05:ERCSUM,0
1959,state,SR22A-PC-VSTR-05:STATE,2
1959,v_fofb_disabled,SR22A-PC-VSTR-05:FAST:DISABLED,0
1959,v_sofb_disabled,SR22A-PC-VSTR-05:SLOW:DISABLED,0
1964,enabled,SR22C-DI-EBPM-05:CF:ENABLED_S,1
1964,x_fofb_disabled,SR22C-PC-HBPM-05:FAST:DISABLED,0
1964,x_sofb_disabled,SR22C-PC-HBPM-05:SLOW:DISABLED,0
1964,y_fofb_disabled,SR22C-PC-VBPM-05:FAST:DISABLED,0
1964,y_sofb_disabled,SR22C-PC-VBPM-05:SLOW:DISABLED,0
1970,error_sum,SR22A-PC-HSTR-06:ERCSUM,0
1970,state,SR22A-PC-HSTR-06:STATE,2
1970,h_fofb_disabled,SR22A-PC-HSTR-06:FAST:DISABLED,0
1970,h_sofb_disabled,SR22A-PC-HSTR-06:SLOW:DISABLED,0
1970,error_sum,SR22A-PC-VSTR-06:ERCSUM,0
1970,state,SR22A-PC-VSTR-06:STATE,2
1970,v_fofb_disabled,SR22A-PC-VSTR-06:FAST:DISABLED,0
1970,v_sofb_disabled,SR22A-PC-VSTR-06:SLOW:DISABLED,0
1975,enabled,SR22C-DI-EBPM-06:CF:ENABLED_S,1
1975,x_fofb_disabled,SR22C-PC-HBPM-06:FAST:DISABLED,0
1975,x_sofb_disabled,SR22C-PC-HBPM-06:SLOW:DISABLED,0
1975,y_fofb_disabled,SR22C-PC-VBPM-06:FAST:DISABLED,0
1975,y_sofb_disabled,SR22C-PC-VBPM-06:SLOW:DISABLED,0
1980,error_sum,SR22A-PC-HSTR-07:ERCSUM,0
1980,state,SR22A-PC-HSTR-07:STATE,2
1980,h_fofb_disabled,SR22A-PC-HSTR-07:FAST:DISABLED,0
1980,h_sofb_disabled,SR22A-PC-HSTR-07:SLOW:DISABLED,0
1980,error_sum,SR22A-PC-VSTR-07:ERCSUM,0
1980,state,SR22A-PC-VSTR-07:STATE,2
1980,v_fofb_disabled,SR22A-PC-VSTR-07:FAST:DISABLED,0
1980,v_sofb_disabled,SR22A-PC-VSTR-07:SLOW:DISABLED,0
1985,enabled,SR22C-DI-EBPM-07:CF:ENABLED_S,1
1985,x_fofb_disabled,SR22C-PC-HBPM-07:FAST:DISABLED,0
1985,x_sofb_disabled,SR22C-PC-HBPM-07:SLOW:DISABLED,0
1985,y_fofb_disabled,SR22C-PC-VBPM-07:FAST:DISABLED,0
1985,y_sofb_disabled,SR22C-PC-VBPM-07:SLOW:DISABLED,0
1999,enabled,SR23C-DI-EBPM-01:CF:ENABLED_S,1
1999,x_fofb_disabled,SR23C-PC-HBPM-01:FAST:DISABLED,0
1999,x_sofb_disabled,SR23C-PC-HBPM-01:SLOW:DISABLED,0
1999,y_fofb_disabled,SR23C-PC-VBPM-01:FAST:DISABLED,0
1999,y_sofb_disabled,SR23C-PC-VBPM-01:SLOW:DISABLED,0
2004,error_sum,SR23A-PC-HSTR-01:ERCSUM,0
2004,state,SR23A-PC-HSTR-01:STATE,2
2004,h_fofb_disabled,SR23A-PC-HSTR-01:FAST:DISABLED,0
2004,h_sofb_disabled,SR23A-PC-HSTR-01:SLOW:DISABLED,0
2004,error_sum,SR23A-PC-VSTR-01:ERCSUM,0
2004,state,SR23A-PC-VSTR-01:STATE,2
2004,v_fofb_disabled,SR23A-PC-VSTR-01:FAST:DISABLED,0
2004,v_sofb_disabled,SR23A-PC-VSTR-01:SLOW:DISABLED,0
2012,error_sum,SR23A-PC-HSTR-02:ERCSUM,0
2012,state,SR23A-PC-HSTR-02:STATE,2
2012,h_fofb_disabled,SR23A-PC-HSTR-02:FAST:DISABLED,0
2012,h_sofb_disabled,SR23A-PC-HSTR-02:SLOW:DISABLED,0
2012,error_sum,SR23A-PC-VSTR-02:ERCSUM,0
2012,state,SR23A-PC-VSTR-02:STATE,2
2012,v_fofb_disabled,SR23A-PC-VSTR-02:FAST:DISABLED,0
2012,v_sofb_disabled,SR23A-PC-VSTR-02:SLOW:DISABLED,0
2015,enabled,SR23C-DI-EBPM-02:CF:ENABLED_S,1
2015,x_fofb_disabled,SR23C-PC-HBPM-02:FAST:DISABLED,0
2015,x_sofb_disabled,SR23C-PC-HBPM-02:SLOW:DISABLED,0
2015,y_fofb_disabled,SR23C-PC-VBPM-02:FAST:DISABLED,0
2015,y_sofb_disabled,SR23C-PC-VBPM-02:SLOW:DISABLED,0
2021,enabled,SR23C-DI-EBPM-03:CF:ENABLED_S,1
2021,x_fofb_disabled,SR23C-PC-HBPM-03:FAST:DISABLED,0
2021,x_sofb_disabled,SR23C-PC-HBPM-03:SLOW:DISABLED,0
2021,y_fofb_disabled,SR23C-PC-VBPM-03:FAST:DISABLED,0
2021,y_sofb_disabled,SR23C-PC-VBPM-03:SLOW:DISABLED,0
2024,error_sum,SR23A-PC-HSTR-03:ERCSUM,0
2024,state,SR23A-PC-HSTR-03:STATE,2
2024,h_fofb_disabled,SR23A-PC-HSTR-03:FAST:DISABLED,0
2024,h_sofb_disabled,SR23A-PC-HSTR-03:SLOW:DISABLED,0
2024,error_sum,SR23A-PC-VSTR-03:ERCSUM,0
2024,state,SR23A-PC-VSTR-03:STATE,2
2024,v_fofb_disabled,SR23A-PC-VSTR-03:FAST:DISABLED,0
2024,v_sofb_disabled,SR23A-PC-VSTR-03:SLOW:DISABLED,0
2029,enabled,SR23C-DI-EBPM-04:CF:ENABLED_S,1
2029,x_fofb_disabled,SR23C-PC-HBPM-04:FAST:DISABLED,0
2029,x_sofb_disabled,SR23C-PC-HBPM-04:SLOW:DISABLED,0
2029,y_fofb_disabled,SR23C-PC-VBPM-04:FAST:DISABLED,0
2029,y_sofb_disabled,SR23C-PC-VBPM-04:SLOW:DISABLED,0
2032,error_sum,SR23A-PC-HSTR-04:ERCSUM,0
2032,state,SR23A-PC-HSTR-04:STATE,2
2032,h_fofb_disabled,SR23A-PC-HSTR-04:FAST:DISABLED,0
2032,h_sofb_disabled,SR23A-PC-HSTR-04:SLOW:DISABLED,0
2032,error_sum,SR23A-PC-VSTR-04:ERCSUM,0
2032,state,SR23A-PC-VSTR-04:STATE,2
2032,v_fofb_disabled,SR23A-PC-VSTR-04:FAST:DISABLED,0
2032,v_sofb_disabled,SR23A-PC-VSTR-04:SLOW:DISABLED,0
2038,error_sum,SR23A-PC-HSTR-05:ERCSUM,0
2038,state,SR23A-PC-HSTR-05:STATE,2
2038,h_fofb_disabled,SR23A-PC-HSTR-05:FAST:DISABLED,0
2038,h_sofb_disabled,SR23A-PC-HSTR-05:SLOW:DISABLED,0
2038,error_sum,SR23A-PC-VSTR-05:ERCSUM,0
2038,state,SR23A-PC-VSTR-05:STATE,2
2038,v_fofb_disabled,SR23A-PC-VSTR-05:FAST:DISABLED,0
2038,v_sofb_disabled,SR23A-PC-VSTR-05:SLOW:DISABLED,0
2043,enabled,SR23C-DI-EBPM-05:CF:ENABLED_S,1
2043,x_fofb_disabled,SR23C-PC-HBPM-05:FAST:DISABLED,0
2043,x_sofb_disabled,SR23C-PC-HBPM-05:SLOW:DISABLED,0
2043,y_fofb_disabled,SR23C-PC-VBPM-05:FAST:DISABLED,0
2043,y_sofb_disabled,SR23C-PC-VBPM-05:SLOW:DISABLED,0
2049,error_sum,SR23A-PC-HSTR-06:ERCSUM,0
2049,state,SR23A-PC-HSTR-06:STATE,2
2049,h_fofb_disabled,SR23A-PC-HSTR-06:FAST:DISABLED,0
2049,h_sofb_disabled,SR23A-PC-HSTR-06:SLOW:DISABLED,0
2049,error_sum,SR23A-PC-VSTR-06:ERCSUM,0
2049,state,SR23A-PC-VSTR-06:STATE,2
2049,v_fofb_disabled,SR23A-PC-VSTR-06:FAST:DISABLED,0
2049,v_sofb_disabled,SR23A-PC-VSTR-06:SLOW:DISABLED,0
2054,enabled,SR23C-DI-EBPM-06:CF:ENABLED_S,1
2054,x_fofb_disabled,SR23C-PC-HBPM-06:FAST:DISABLED,0
2054,x_sofb_disabled,SR23C-PC-HBPM-06:SLOW:DISABLED,0
2054,y_fofb_disabled,SR23C-PC-VBPM-06:FAST:DISABLED,0
2054,y_sofb_disabled,SR23C-PC-VBPM-06:SLOW:DISABLED,0
2059,error_sum,SR23A-PC-HSTR-07:ERCSUM,0
2059,state,SR23A-PC-HSTR-07:STATE,2
2059,h_fofb_disabled,SR23A-PC-HSTR-07:FAST:DISABLED,0
2059,h_sofb_disabled,SR23A-PC-HSTR-07:SLOW:DISABLED,0
2059,error_sum,SR23A-PC-VSTR-07:ERCSUM,0
2059,state,SR23A-PC-VSTR-07:STATE,2
2059,v_fofb_disabled,SR23A-PC-VSTR-07:FAST:DISABLED,0
2059,v_sofb_disabled,SR23A-PC-VSTR-07:SLOW:DISABLED,0
2064,enabled,SR23C-DI-EBPM-07:CF:ENABLED_S,1
2064,x_fofb_disabled,SR23C-PC-HBPM-07:FAST:DISABLED,0
2064,x_sofb_disabled,SR23C-PC-HBPM-07:SLOW:DISABLED,0
2064,y_fofb_disabled,SR23C-PC-VBPM-07:FAST:DISABLED,0
2064,y_sofb_disabled,SR23C-PC-VBPM-07:SLOW:DISABLED,0
2078,enabled,SR24C-DI-EBPM-01:CF:ENABLED_S,1
2078,x_fofb_disabled,SR24C-PC-HBPM-01:FAST:DISABLED,0
2078,x_sofb_disabled,SR24C-PC-HBPM-01:SLOW:DISABLED,0
2078,y_fofb_disabled,SR24C-PC-VBPM-01:FAST:DISABLED,0
2078,y_sofb_disabled,SR24C-PC-VBPM-01:SLOW:DISABLED,0
2083,error_sum,SR24A-PC-HSTR-01:ERCSUM,0
2083,state,SR24A-PC-HSTR-01:STATE,2
2083,h_fofb_disabled,SR24A-PC-HSTR-01:FAST:DISABLED,0
2083,h_sofb_disabled,SR24A-PC-HSTR-01:SLOW:DISABLED,0
2083,error_sum,SR24A-PC-VSTR-01:ERCSUM,0
2083,state,SR24A-PC-VSTR-01:STATE,2
2083,v_fofb_disabled,SR24A-PC-VSTR-01:FAST:DISABLED,0
2083,v_sofb_disabled,SR24A-PC-VSTR-01:SLOW:DISABLED,0
2091,error_sum,SR24A-PC-HSTR-02:ERCSUM,0
2091,state,SR24A-PC-HSTR-02:STATE,2
2091,h_fofb_disabled,SR24A-PC-HSTR-02:FAST:DISABLED,0
2091,h_sofb_disabled,SR24A-PC-HSTR-02:SLOW:DISABLED,0
2091,error_sum,SR24A-PC-VSTR-02:ERCSUM,0
2091,state,SR24A-PC-VSTR-02:STATE,2
2091,v_fofb_disabled,SR24A-PC-VSTR-02:FAST:DISABLED,0
2091,v_sofb_disabled,SR24A-PC-VSTR-02:SLOW:DISABLED,0
2094,enabled,SR24C-DI-EBPM-02:CF:ENABLED_S,1
2094,x_fofb_disabled,SR24C-PC-HBPM-02:FAST:DISABLED,0
2094,x_sofb_disabled,SR24C-PC-HBPM-02:SLOW:DISABLED,0
2094,y_fofb_disabled,SR24C-PC-VBPM-02:FAST:DISABLED,0
2094,y_sofb_disabled,SR24C-PC-VBPM-02:SLOW:DISABLED,0
2100,enabled,SR24C-DI-EBPM-03:CF:ENABLED_S,1
2100,x_fofb_disabled,SR24C-PC-HBPM-03:FAST:DISABLED,0
2100,x_sofb_disabled,SR24C-PC-HBPM-03:SLOW:DISABLED,0
2100,y_fofb_disabled,SR24C-PC-VBPM-03:FAST:DISABLED,0
2100,y_sofb_disabled,SR24C-PC-VBPM-03:SLOW:DISABLED,0
2103,error_sum,SR24A-PC-HSTR-03:ERCSUM,0
2103,state,SR24A-PC-HSTR-03:STATE,2
2103,h_fofb_disabled,SR24A-PC-HSTR-03:FAST:DISABLED,0
2103,h_sofb_disabled,SR24A-PC-HSTR-03:SLOW:DISABLED,0
2103,error_sum,SR24A-PC-VSTR-03:ERCSUM,0
2103,state,SR24A-PC-VSTR-03:STATE,2
2103,v_fofb_disabled,SR24A-PC-VSTR-03:FAST:DISABLED,0
2103,v_sofb_disabled,SR24A-PC-VSTR-03:SLOW:DISABLED,0
2108,enabled,SR24C-DI-EBPM-04:CF:ENABLED_S,1
2108,x_fofb_disabled,SR24C-PC-HBPM-04:FAST:DISABLED,0
2108,x_sofb_disabled,SR24C-PC-HBPM-04:SLOW:DISABLED,0
2108,y_fofb_disabled,SR24C-PC-VBPM-04:FAST:DISABLED,0
2108,y_sofb_disabled,SR24C-PC-VBPM-04:SLOW:DISABLED,0
2111,error_sum,SR24A-PC-HSTR-04:ERCSUM,0
2111,state,SR24A-PC-HSTR-04:STATE,2
2111,h_fofb_disabled,SR24A-PC-HSTR-04:FAST:DISABLED,0
2111,h_sofb_disabled,SR24A-PC-HSTR-04:SLOW:DISABLED,0
2111,error_sum,SR24A-PC-VSTR-04:ERCSUM,0
2111,state,SR24A-PC-VSTR-04:STATE,2
2111,v_fofb_disabled,SR24A-PC-VSTR-04:FAST:DISABLED,0
2111,v_sofb_disabled,SR24A-PC-VSTR-04:SLOW:DISABLED,0
2117,error_sum,SR24A-PC-HSTR-05:ERCSUM,0
2117,state,SR24A-PC-HSTR-05:STATE,2
2117,h_fofb_disabled,SR24A-PC-HSTR-05:FAST:DISABLED,0
2117,h_sofb_disabled,SR24A-PC-HSTR-05:SLOW:DISABLED,0
2117,error_sum,SR24A-PC-VSTR-05:ERCSUM,0
2117,state,SR24A-PC-VSTR-05:STATE,2
2117,v_fofb_disabled,SR24A-PC-VSTR-05:FAST:DISABLED,0
2117,v_sofb_disabled,SR24A-PC-VSTR-05:SLOW:DISABLED,0
2122,enabled,SR24C-DI-EBPM-05:CF:ENABLED_S,1
2122,x_fofb_disabled,SR24C-PC-HBPM-05:FAST:DISABLED,0
2122,x_sofb_disabled,SR24C-PC-HBPM-05:SLOW:DISABLED,0
2122,y_fofb_disabled,SR24C-PC-VBPM-05:FAST:DISABLED,0
2122,y_sofb_disabled,SR24C-PC-VBPM-05:SLOW:DISABLED,0
2128,error_sum,SR24A-PC-HSTR-06:ERCSUM,0
2128,state,SR24A-PC-HSTR-06:STATE,2
2128,h_fofb_disabled,SR24A-PC-HSTR-06:FAST:DISABLED,0
2128,h_sofb_disabled,SR24A-PC-HSTR-06:SLOW:DISABLED,0
2128,error_sum,SR24A-PC-VSTR-06:ERCSUM,0
2128,state,SR24A-PC-VSTR-06:STATE,2
2128,v_fofb_disabled,SR24A-PC-VSTR-06:FAST:DISABLED,0
2128,v_sofb_disabled,SR24A-PC-VSTR-06:SLOW:DISABLED,0
2133,enabled,SR24C-DI-EBPM-06:CF:ENABLED_S,1
2133,x_fofb_disabled,SR24C-PC-HBPM-06:FAST:DISABLED,0
2133,x_sofb_disabled,SR24C-PC-HBPM-06:SLOW:DISABLED,0
2133,y_fofb_disabled,SR24C-PC-VBPM-06:FAST:DISABLED,0
2133,y_sofb_disabled,SR24C-PC-VBPM-06:SLOW:DISABLED,0
2138,error_sum,SR24A-PC-HSTR-07:ERCSUM,0
2138,state,SR24A-PC-HSTR-07:STATE,2
2138,h_fofb_disabled,SR24A-PC-HSTR-07:FAST:DISABLED,0
2138,h_sofb_disabled,SR24A-PC-HSTR-07:SLOW:DISABLED,0
2138,error_sum,SR24A-PC-VSTR-07:ERCSUM,0
2138,state,SR24A-PC-VSTR-07:STATE,2
2138,v_fofb_disabled,SR24A-PC-VSTR-07:FAST:DISABLED,0
2138,v_sofb_disabled,SR24A-PC-VSTR-07:SLOW:DISABLED,0
2141,OFFSET1,SR24A-PC-Q1D-10:OFFSET1,0
2143,enabled,SR24C-DI-EBPM-07:CF:ENABLED_S,1
2143,x_fofb_disabled,SR24C-PC-HBPM-07:FAST:DISABLED,0
2143,x_sofb_disabled,SR24C-PC-HBPM-07:SLOW:DISABLED,0
2143,y_fofb_disabled,SR24C-PC-VBPM-07:FAST:DISABLED,0
2143,y_sofb_disabled,SR24C-PC-VBPM-07:SLOW:DISABLED,0
