id,field,pv,value
1872,v_sofb_disabled,SR21A-PC-VSTR-04:SLOW:DISABLED,0
1878,error_sum,SR21A-PC-HSTR-05:ERCSUM,0
1878,state,SR21A-PC-HSTR-05:STATE,2
1878,h_fofb_disabled,SR21A-PC-HSTR-05:FAST:DISABLED,0
1878,h_sofb_disabled,SR21A-PC-HSTR-05:SLOW:DISABLED,0
1878,error_sum,SR21A-PC-VSTR-05:ERCSUM,0
1878,state,SR21A-PC-VSTR-05:STATE,2
1878,v_fofb_disabled,SR21A-PC-VSTR-05:FAST:DISABLED,0
1878,v_sofb_disabled,SR21A-PC-VSTR-05:SLOW:DISABLED,0
1883,enabled,SR21C-DI-EBPM-05:CF:ENABLED_S,1
1883,x_fofb_disabled,SR21C-PC-HBPM-05:FAST:DISABLED,0
1883,x_sofb_disabled,SR21C-PC-HBPM-05:SLOW:DISABLED,0
1883,y_fofb_disabled,SR21C-PC-VBPM-05:FAST:DISABLED,0
1883,y_sofb_disabled,SR21C-PC-VBPM-05:SLOW:DISABLED,0
1889,error_sum,SR21A-PC-HSTR-06:ERCSUM,0
1889,state,SR21A-PC-HSTR-06:STATE,2
1889,h_fofb_disabled,SR21A-PC-HSTR-06:FAST:DISABLED,0
1889,h_sofb_disabled,SR21A-PC-HSTR-06:SLOW:DISABLED,0
1889,error_sum,SR21A-PC-VSTR-06:ERCSUM,0
1889,state,SR21A-PC-VSTR-06:STATE,2
1889,v_fofb_disabled,SR21A-PC-VSTR-06:FAST:DISABLED,0
1889,v_sofb_disabled,SR21A-PC-VSTR-06:SLOW:DISABLED,0
1894,enabled,SR21C-DI-EBPM-06:CF:ENABLED_S,1
1894,x_fofb_disabled,SR21C-PC-HBPM-06:FAST:DISABLED,0
1894,x_sofb_disabled,SR21C-PC-HBPM-06:SLOW:DISABLED,0
1894,y_fofb_disabled,SR21C-PC-VBPM-06:FAST:DISABLED,0
1894,y_sofb_disabled,SR21C-PC-VBPM-06:SLOW:DISABLED,0
1899,error_sum,SR21A-PC-HSTR-07:ERCSUM,0
1899,state,SR21A-PC-HSTR-07:STATE,2
1899,h_fofb_disabled,SR21A-PC-HSTR-07:FAST:DISABLED,0
1899,h_sofb_disabled,SR21A-PC-HSTR-07:SLOW:DISABLED,0
1899,error_sum,SR21A-PC-VSTR-07:ERCSUM,0
1899,state,SR21A-PC-VSTR-07:STATE,2
1899,v_fofb_disabled,SR21A-PC-VSTR-07:FAST:DISABLED,0
1899,v_sofb_disabled,SR21A-PC-VSTR-07:SLOW:DISABLED,0
1904,enabled,SR21C-DI-EBPM-07:CF:ENABLED_S,1
1904,x_fofb_disabled,SR21C-PC-HBPM-07:FAST:DISABLED,0
1904,x_sofb_disabled,SR21C-PC-HBPM-07:SLOW:DISABLED,0
1904,y_fofb_disabled,SR21C-PC-VBPM-07:FAST:DISABLED,0
1904,y_sofb_disabled,SR21C-PC-VBPM-07:SLOW:DISABLED,0
1918,enabled,SR22C-DI-EBPM-01:CF:ENABLED_S,1
1918,x_fofb_disabled,SR22C-PC-HBPM-01:FAST:DISABLED,0
1918,x_sofb_disabled,SR22C-PC-HBPM-01:SLOW:DISABLED,0
1918,y_fofb_disabled,SR22C-PC-VBPM-01:FAST:DISABLED,0
1918,y_sofb_disabled,SR22C-PC-VBPM-01:SLOW:DISABLED,0
1923,error_sum,SR22A-PC-HSTR-01:ERCSUM,0
1923,state,SR22A-PC-HSTR-01:STATE,2
1923,h_fofb_disabled,SR22A-PC-HSTR-01:FAST:DISABLED,0
1923,h_sofb_disabled,SR22A-PC-HSTR-01:SLOW:DISABLED,0
1923,error_sum,SR22A-PC-VSTR-01:ERCSUM,0
1923,state,SR22A-PC-VSTR-01:STATE,2
1923,v_fofb_disabled,SR22A-PC-VSTR-01:FAST:DISABLED,0
1923,v_sofb_disabled,SR22A-PC-VSTR-01:SLOW:DISABLED,0
1931,error_sum,SR22A-PC-HSTR-02:ERCSUM,0
1931,state,SR22A-PC-HSTR-02:STATE,2
1931,h_fofb_disabled,SR22A-PC-HSTR-02:FAST:DISABLED,0
1931,h_sofb_disabled,SR22A-PC-HSTR-02:SLOW:DISABLED,0
1931,error_sum,SR22A-PC-VSTR-02:ERCSUM,0
1931,state,SR22A-PC-VSTR-02:STATE,2
1931,v_fofb_disabled,SR22A-PC-VSTR-02:FAST:DISABLED,0
1931,v_sofb_disabled,SR22A-PC-VSTR-02:SLOW:DISABLED,0
1934,enabled,SR22C-DI-EBPM-02:CF:ENABLED_S,1
1934,x_fofb_disabled,SR22C-PC-HBPM-02:FAST:DISABLED,0
1934,x_sofb_disabled,SR22C-PC-HBPM-02:SLOW:DISABLED,0
1934,y_fofb_disabled,SR22C-PC-VBPM-02:FAST:DISABLED,0
1934,y_sofb_disabled,SR22C-PC-VBPM-02:SLOW:DISABLED,0
1940,enabled,SR22C-DI-EBPM-03:CF:ENABLED_S,1
1940,x_fofb_disabled,SR22C-PC-HBPM-03:FAST:DISABLED,0
1940,x_sofb_disabled,SR22C-PC-HBPM-03:SLOW:DISABLED,0
1940,y_fofb_disabled,SR22C-PC-VBPM-03:FAST:DISABLED,0
1940,y_sofb_disabled,SR22C-PC-VBPM-03:SLOW:DISABLED,0
1943,error_sum,SR22A-PC-HSTR-03:ERCSUM,0
1943,state,SR22A-PC-HSTR-03:STATE,2
1943,h_fofb_disabled,SR22A-PC-HSTR-03:FAST:DISABLED,0
1943,h_sofb_disabled,SR22A-PC-HSTR-03:SLOW:DISABLED,0
1943,error_sum,SR22A-PC-VSTR-03:ERCSUM,0
1943,state,SR22A-PC-VSTR-03:STATE,2
1943,v_fofb_disabled,SR22A-PC-VSTR-03:FAST:DISABLED,0
1943,v_sofb_disabled,SR22A-PC-VSTR-03:SLOW:DISABLED,0
1948,enabled,SR22C-DI-EBPM-04:CF:ENABLED_S,1
1948,x_fofb_disabled,SR22C-PC-HBPM-04:FAST:DISABLED,0
1948,x_sofb_disabled,SR22C-PC-HBPM-04:SLOW:DISABLED,0
1948,y_fofb_disabled,SR22C-PC-VBPM-04:FAST:DISABLED,0
1948,y_sofb_disabled,SR22C-PC-VBPM-04:SLOW:DISABLED,0
1951,error_sum,SR22A-PC-HSTR-04:ERCSUM,0
1951,state,SR22A-PC-HSTR-04:STATE,2
1951,h_fofb_disabled,SR22A-PC-HSTR-04:FAST:DISABLED,0
1951,h_sofb_disabled,SR22A-PC-HSTR-04:SLOW:DISABLED,0
1951,error_sum,SR22A-PC-VSTR-04:ERCSUM,0
1951,state,SR22A-PC-VSTR-04:STATE,2
1951,v_fofb_disabled,SR22A-PC-VSTR-04:FAST:DISABLED,0
1951,v_sofb_disabled,SR22A-PC-VSTR-04:SLOW:DISABLED,0
1957,error_sum,SR22A-PC-HSTR-05:ERCSUM,0
1957,state,SR22A-PC-HSTR-05:STATE,2
1957,h_fofb_disabled,SR22A-PC-HSTR-05:FAST:DISABLED,0
1957,h_sofb_disabled,SR22A-PC-HSTR-05:SLOW:DISABLED,0
1957,error_sum,SR22A-PC-VSTR-05:ERCSUM,0
1957,state,SR22A-PC-VSTR-05:STATE,2
1957,v_fofb_disabled,SR22A-PC-VSTR-05:FAST:DISABLED,0
1957,v_sofb_disabled,SR22A-PC-VSTR-05:SLOW:DISABLED,0
1962,enabled,SR22C-DI-EBPM-05:CF:ENABLED_S,1
1962,x_fofb_disabled,SR22C-PC-HBPM-05:FAST:DISABLED,0
1962,x_sofb_disabled,SR22C-PC-HBPM-05:SLOW:DISABLED,0
1962,y_fofb_disabled,SR22C-PC-VBPM-05:FAST:DISABLED,0
1962,y_sofb_disabled,SR22C-PC-VBPM-05:SLOW:DISABLED,0
1968,error_sum,SR22A-PC-HSTR-06:ERCSUM,0
1968,state,SR22A-PC-HSTR-06:STATE,2
1968,h_fofb_disabled,SR22A-PC-HSTR-06:FAST:DISABLED,0
1968,h_sofb_disabled,SR22A-PC-HSTR-06:SLOW:DISABLED,0
1968,error_sum,SR22A-PC-VSTR-06:ERCSUM,0
1968,state,SR22A-PC-VSTR-06:STATE,2
1968,v_fofb_disabled,SR22A-PC-VSTR-06:FAST:DISABLED,0
1968,v_sofb_disabled,SR22A-PC-VSTR-06:SLOW:DISABLED,0
1973,enabled,SR22C-DI-EBPM-06:CF:ENABLED_S,1
1973,x_fofb_disabled,SR22C-PC-HBPM-06:FAST:DISABLED,0
1973,x_sofb_disabled,SR22C-PC-HBPM-06:SLOW:DISABLED,0
1973,y_fofb_disabled,SR22C-PC-VBPM-06:FAST:DISABLED,0
1973,y_sofb_disabled,SR22C-PC-VBPM-06:SLOW:DISABLED,0
1978,error_sum,SR22A-PC-HSTR-07:ERCSUM,0
1978,state,SR22A-PC-HSTR-07:STATE,2
1978,h_fofb_disabled,SR22A-PC-HSTR-07:FAST:DISABLED,0
1978,h_sofb_disabled,SR22A-PC-HSTR-07:SLOW:DISABLED,0
1978,error_sum,SR22A-PC-VSTR-07:ERCSUM,0
1978,state,SR22A-PC-VSTR-07:STATE,2
1978,v_fofb_disabled,SR22A-PC-VSTR-07:FAST:DISABLED,0
1978,v_sofb_disabled,SR22A-PC-VSTR-07:SLOW:DISABLED,0
1983,enabled,SR22C-DI-EBPM-07:CF:ENABLED_S,1
1983,x_fofb_disabled,SR22C-PC-HBPM-07:FAST:DISABLED,0
1983,x_sofb_disabled,SR22C-PC-HBPM-07:SLOW:DISABLED,0
1983,y_fofb_disabled,SR22C-PC-VBPM-07:FAST:DISABLED,0
1983,y_sofb_disabled,SR22C-PC-VBPM-07:SLOW:DISABLED,0
1997,enabled,SR23C-DI-EBPM-01:CF:ENABLED_S,1
1997,x_fofb_disabled,SR23C-PC-HBPM-01:FAST:DISABLED,0
1997,x_sofb_disabled,SR23C-PC-HBPM-01:SLOW:DISABLED,0
1997,y_fofb_disabled,SR23C-PC-VBPM-01:FAST:DISABLED,0
1997,y_sofb_disabled,SR23C-PC-VBPM-01:SLOW:DISABLED,0
2002,error_sum,SR23A-PC-HSTR-01:ERCSUM,0
2002,state,SR23A-PC-HSTR-01:STATE,2
2002,h_fofb_disabled,SR23A-PC-HSTR-01:FAST:DISABLED,0
2002,h_sofb_disabled,SR23A-PC-HSTR-01:SLOW:DISABLED,0
2002,error_sum,SR23A-PC-VSTR-01:ERCSUM,0
2002,state,SR23A-PC-VSTR-01:STATE,2
2002,v_fofb_disabled,SR23A-PC-VSTR-01:FAST:DISABLED,0
2002,v_sofb_disabled,SR23A-PC-VSTR-01:SLOW:DISABLED,0
2010,error_sum,SR23A-PC-HSTR-02:ERCSUM,0
2010,state,SR23A-PC-HSTR-02:STATE,2
2010,h_fofb_disabled,SR23A-PC-HSTR-02:FAST:DISABLED,0
2010,h_sofb_disabled,SR23A-PC-HSTR-02:SLOW:DISABLED,0
2010,error_sum,SR23A-PC-VSTR-02:ERCSUM,0
2010,state,SR23A-PC-VSTR-02:STATE,2
2010,v_fofb_disabled,SR23A-PC-VSTR-02:FAST:DISABLED,0
2010,v_sofb_disabled,SR23A-PC-VSTR-02:SLOW:DISABLED,0
2013,enabled,SR23C-DI-EBPM-02:CF:ENABLED_S,1
2013,x_fofb_disabled,SR23C-PC-HBPM-02:FAST:DISABLED,0
2013,x_sofb_disabled,SR23C-PC-HBPM-02:SLOW:DISABLED,0
2013,y_fofb_disabled,SR23C-PC-VBPM-02:FAST:DISABLED,0
2013,y_sofb_disabled,SR23C-PC-VBPM-02:SLOW:DISABLED,0
2019,enabled,SR23C-DI-EBPM-03:CF:ENABLED_S,1
2019,x_fofb_disabled,SR23C-PC-HBPM-03:FAST:DISABLED,0
2019,x_sofb_disabled,SR23C-PC-HBPM-03:SLOW:DISABLED,0
2019,y_fofb_disabled,SR23C-PC-VBPM-03:FAST:DISABLED,0
2019,y_sofb_disabled,SR23C-PC-VBPM-03:SLOW:DISABLED,0
2022,error_sum,SR23A-PC-HSTR-03:ERCSUM,0
2022,state,SR23A-PC-HSTR-03:STATE,2
2022,h_fofb_disabled,SR23A-PC-HSTR-03:FAST:DISABLED,0
2022,h_sofb_disabled,SR23A-PC-HSTR-03:SLOW:DISABLED,0
2022,error_sum,SR23A-PC-VSTR-03:ERCSUM,0
2022,state,SR23A-PC-VSTR-03:STATE,2
2022,v_fofb_disabled,SR23A-PC-VSTR-03:FAST:DISABLED,0
2022,v_sofb_disabled,SR23A-PC-VSTR-03:SLOW:DISABLED,0
2027,enabled,SR23C-DI-EBPM-04:CF:ENABLED_S,1
2027,x_fofb_disabled,SR23C-PC-HBPM-04:FAST:DISABLED,0
2027,x_sofb_disabled,SR23C-PC-HBPM-04:SLOW:DISABLED,0
2027,y_fofb_disabled,SR23C-PC-VBPM-04:FAST:DISABLED,0
2027,y_sofb_disabled,SR23C-PC-VBPM-04:SLOW:DISABLED,0
2030,error_sum,SR23A-PC-HSTR-04:ERCSUM,0
2030,state,SR23A-PC-HSTR-04:STATE,2
2030,h_fofb_disabled,SR23A-PC-HSTR-04:FAST:DISABLED,0
2030,h_sofb_disabled,SR23A-PC-HSTR-04:SLOW:DISABLED,0
2030,error_sum,SR23A-PC-VSTR-04:ERCSUM,0
2030,state,SR23A-PC-VSTR-04:STATE,2
2030,v_fofb_disabled,SR23A-PC-VSTR-04:FAST:DISABLED,0
2030,v_sofb_disabled,SR23A-PC-VSTR-04:SLOW:DISABLED,0
2036,error_sum,SR23A-PC-HSTR-05:ERCSUM,0
2036,state,SR23A-PC-HSTR-05:STATE,2
2036,h_fofb_disabled,SR23A-PC-HSTR-05:FAST:DISABLED,0
2036,h_sofb_disabled,SR23A-PC-HSTR-05:SLOW:DISABLED,0
2036,error_sum,SR23A-PC-VSTR-05:ERCSUM,0
2036,state,SR23A-PC-VSTR-05:STATE,2
2036,v_fofb_disabled,SR23A-PC-VSTR-05:FAST:DISABLED,0
2036,v_sofb_disabled,SR23A-PC-VSTR-05:SLOW:DISABLED,0
2041,enabled,SR23C-DI-EBPM-05:CF:ENABLED_S,1
2041,x_fofb_disabled,SR23C-PC-HBPM-05:FAST:DISABLED,0
2041,x_sofb_disabled,SR23C-PC-HBPM-05:SLOW:DISABLED,0
2041,y_fofb_disabled,SR23C-PC-VBPM-05:FAST:DISABLED,0
2041,y_sofb_disabled,SR23C-PC-VBPM-05:SLOW:DISABLED,0
2047,error_sum,SR23A-PC-HSTR-06:ERCSUM,0
2047,state,SR23A-PC-HSTR-06:STATE,2
2047,h_fofb_disabled,SR23A-PC-HSTR-06:FAST:DISABLED,0
2047,h_sofb_disabled,SR23A-PC-HSTR-06:SLOW:DISABLED,0
2047,error_sum,SR23A-PC-VSTR-06:ERCSUM,0
2047,state,SR23A-PC-VSTR-06:STATE,2
2047,v_fofb_disabled,SR23A-PC-VSTR-06:FAST:DISABLED,0
2047,v_sofb_disabled,SR23A-PC-VSTR-06:SLOW:DISABLED,0
2052,enabled,SR23C-DI-EBPM-06:CF:ENABLED_S,1
2052,x_fofb_disabled,SR23C-PC-HBPM-06:FAST:DISABLED,0
2052,x_sofb_disabled,SR23C-PC-HBPM-06:SLOW:DISABLED,0
2052,y_fofb_disabled,SR23C-PC-VBPM-06:FAST:DISABLED,0
2052,y_sofb_disabled,SR23C-PC-VBPM-06:SLOW:DISABLED,0
2057,error_sum,SR23A-PC-HSTR-07:ERCSUM,0
2057,state,SR23A-PC-HSTR-07:STATE,2
2057,h_fofb_disabled,SR23A-PC-HSTR-07:FAST:DISABLED,0
2057,h_sofb_disabled,SR23A-PC-HSTR-07:SLOW:DISABLED,0
2057,error_sum,SR23A-PC-VSTR-07:ERCSUM,0
2057,state,SR23A-PC-VSTR-07:STATE,2
2057,v_fofb_disabled,SR23A-PC-VSTR-07:FAST:DISABLED,0
2057,v_sofb_disabled,SR23A-PC-VSTR-07:SLOW:DISABLED,0
2062,enabled,SR23C-DI-EBPM-07:CF:ENABLED_S,1
2062,x_fofb_disabled,SR23C-PC-HBPM-07:FAST:DISABLED,0
2062,x_sofb_disabled,SR23C-PC-HBPM-07:SLOW:DISABLED,0
2062,y_fofb_disabled,SR23C-PC-VBPM-07:FAST:DISABLED,0
2062,y_sofb_disabled,SR23C-PC-VBPM-07:SLOW:DISABLED,0
2076,enabled,SR24C-DI-EBPM-01:CF:ENABLED_S,1
2076,x_fofb_disabled,SR24C-PC-HBPM-01:FAST:DISABLED,0
2076,x_sofb_disabled,SR24C-PC-HBPM-01:SLOW:DISABLED,0
2076,y_fofb_disabled,SR24C-PC-VBPM-01:FAST:DISABLED,0
2076,y_sofb_disabled,SR24C-PC-VBPM-01:SLOW:DISABLED,0
2081,error_sum,SR24A-PC-HSTR-01:ERCSUM,0
2081,state,SR24A-PC-HSTR-01:STATE,2
2081,h_fofb_disabled,SR24A-PC-HSTR-01:FAST:DISABLED,0
2081,h_sofb_disabled,SR24A-PC-HSTR-01:SLOW:DISABLED,0
2081,error_sum,SR24A-PC-VSTR-01:ERCSUM,0
2081,state,SR24A-PC-VSTR-01:STATE,2
2081,v_fofb_disabled,SR24A-PC-VSTR-01:FAST:DISABLED,0
2081,v_sofb_disabled,SR24A-PC-VSTR-01:SLOW:DISABLED,0
2089,error_sum,SR24A-PC-HSTR-02:ERCSUM,0
2089,state,SR24A-PC-HSTR-02:STATE,2
2089,h_fofb_disabled,SR24A-PC-HSTR-02:FAST:DISABLED,0
2089,h_sofb_disabled,SR24A-PC-HSTR-02:SLOW:DISABLED,0
2089,error_sum,SR24A-PC-VSTR-02:ERCSUM,0
2089,state,SR24A-PC-VSTR-02:STATE,2
2089,v_fofb_disabled,SR24A-PC-VSTR-02:FAST:DISABLED,0
2089,v_sofb_disabled,SR24A-PC-VSTR-02:SLOW:DISABLED,0
2092,enabled,SR24C-DI-EBPM-02:CF:ENABLED_S,1
2092,x_fofb_disabled,SR24C-PC-HBPM-02:FAST:DISABLED,0
2092,x_sofb_disabled,SR24C-PC-HBPM-02:SLOW:DISABLED,0
2092,y_fofb_disabled,SR24C-PC-VBPM-02:FAST:DISABLED,0
2092,y_sofb_disabled,SR24C-PC-VBPM-02:SLOW:DISABLED,0
2098,enabled,SR24C-DI-EBPM-03:CF:ENABLED_S,1
2098,x_fofb_disabled,SR24C-PC-HBPM-03:FAST:DISABLED,0
2098,x_sofb_disabled,SR24C-PC-HBPM-03:SLOW:DISABLED,0
2098,y_fofb_disabled,SR24C-PC-VBPM-03:FAST:DISABLED,0
2098,y_sofb_disabled,SR24C-PC-VBPM-03:SLOW:DISABLED,0
2101,error_sum,SR24A-PC-HSTR-03:ERCSUM,0
2101,state,SR24A-PC-HSTR-03:STATE,2
2101,h_fofb_disabled,SR24A-PC-HSTR-03:FAST:DISABLED,0
2101,h_sofb_disabled,SR24A-PC-HSTR-03:SLOW:DISABLED,0
2101,error_sum,SR24A-PC-VSTR-03:ERCSUM,0
2101,state,SR24A-PC-VSTR-03:STATE,2
2101,v_fofb_disabled,SR24A-PC-VSTR-03:FAST:DISABLED,0
2101,v_sofb_disabled,SR24A-PC-VSTR-03:SLOW:DISABLED,0
2106,enabled,SR24C-DI-EBPM-04:CF:ENABLED_S,1
2106,x_fofb_disabled,SR24C-PC-HBPM-04:FAST:DISABLED,0
2106,x_sofb_disabled,SR24C-PC-HBPM-04:SLOW:DISABLED,0
2106,y_fofb_disabled,SR24C-PC-VBPM-04:FAST:DISABLED,0
2106,y_sofb_disabled,SR24C-PC-VBPM-04:SLOW:DISABLED,0
2109,error_sum,SR24A-PC-HSTR-04:ERCSUM,0
2109,state,SR24A-PC-HSTR-04:STATE,2
2109,h_fofb_disabled,SR24A-PC-HSTR-04:FAST:DISABLED,0
2109,h_sofb_disabled,SR24A-PC-HSTR-04:SLOW:DISABLED,0
2109,error_sum,SR24A-PC-VSTR-04:ERCSUM,0
2109,state,SR24A-PC-VSTR-04:STATE,2
2109,v_fofb_disabled,SR24A-PC-VSTR-04:FAST:DISABLED,0
2109,v_sofb_disabled,SR24A-PC-VSTR-04:SLOW:DISABLED,0
2115,error_sum,SR24A-PC-HSTR-05:ERCSUM,0
2115,state,SR24A-PC-HSTR-05:STATE,2
2115,h_fofb_disabled,SR24A-PC-HSTR-05:FAST:DISABLED,0
2115,h_sofb_disabled,SR24A-PC-HSTR-05:SLOW:DISABLED,0
2115,error_sum,SR24A-PC-VSTR-05:ERCSUM,0
2115,state,SR24A-PC-VSTR-05:STATE,2
2115,v_fofb_disabled,SR24A-PC-VSTR-05:FAST:DISABLED,0
2115,v_sofb_disabled,SR24A-PC-VSTR-05:SLOW:DISABLED,0
2120,enabled,SR24C-DI-EBPM-05:CF:ENABLED_S,1
2120,x_fofb_disabled,SR24C-PC-HBPM-05:FAST:DISABLED,0
2120,x_sofb_disabled,SR24C-PC-HBPM-05:SLOW:DISABLED,0
2120,y_fofb_disabled,SR24C-PC-VBPM-05:FAST:DISABLED,0
2120,y_sofb_disabled,SR24C-PC-VBPM-05:SLOW:DISABLED,0
2126,error_sum,SR24A-PC-HSTR-06:ERCSUM,0
2126,state,SR24A-PC-HSTR-06:STATE,2
2126,h_fofb_disabled,SR24A-PC-HSTR-06:FAST:DISABLED,0
2126,h_sofb_disabled,SR24A-PC-HSTR-06:SLOW:DISABLED,0
2126,error_sum,SR24A-PC-VSTR-06:ERCSUM,0
2126,state,SR24A-PC-VSTR-06:STATE,2
2126,v_fofb_disabled,SR24A-PC-VSTR-06:FAST:DISABLED,0
2126,v_sofb_disabled,SR24A-PC-VSTR-06:SLOW:DISABLED,0
2131,enabled,SR24C-DI-EBPM-06:CF:ENABLED_S,1
2131,x_fofb_disabled,SR24C-PC-HBPM-06:FAST:DISABLED,0
2131,x_sofb_disabled,SR24C-PC-HBPM-06:SLOW:DISABLED,0
2131,y_fofb_disabled,SR24C-PC-VBPM-06:FAST:DISABLED,0
2131,y_sofb_disabled,SR24C-PC-VBPM-06:SLOW:DISABLED,0
2136,error_sum,SR24A-PC-HSTR-07:ERCSUM,0
2136,state,SR24A-PC-HSTR-07:STATE,2
2136,h_fofb_disabled,SR24A-PC-HSTR-07:FAST:DISABLED,0
2136,h_sofb_disabled,SR24A-PC-HSTR-07:SLOW:DISABLED,0
2136,error_sum,SR24A-PC-VSTR-07:ERCSUM,0
2136,state,SR24A-PC-VSTR-07:STATE,2
2136,v_fofb_disabled,SR24A-PC-VSTR-07:FAST:DISABLED,0
2136,v_sofb_disabled,SR24A-PC-VSTR-07:SLOW:DISABLED,0
2141,enabled,SR24C-DI-EBPM-07:CF:ENABLED_S,1
2141,x_fofb_disabled,SR24C-PC-HBPM-07:FAST:DISABLED,0
2141,x_sofb_disabled,SR24C-PC-HBPM-07:SLOW:DISABLED,0
2141,y_fofb_disabled,SR24C-PC-VBPM-07:FAST:DISABLED,0
2141,y_sofb_disabled,SR24C-PC-VBPM-07:SLOW:DISABLED,0
